S NO,"APPLN
NO","AGGR
MARK",RANK,"COMMU
NITY","COLLEGE
CODE","BRANCH
CODE","ALLOTTED
CATEGORY",CLG NM,BRNCH
19780,229433,172,31748,BC,1419,EE,BC,"Sri Sairam Enginering Clge, West Tambaram, CHN 600044",Electrical and Electronics Engg
19781,369028,172,31749,MBC,2723,CS,MBC,"Velalar Clg of Engg and Tech (Aut), Thindal Post, Erode DT 638009",Computer Science and Engg
19782,248013,172,31751,BC,2005,PR,BC,"Government Clge of Tech (Aut), Thadagam Road, Coimbatore DT 641013",Production Engg
19783,212499,172,31752,BC,2725,EC,OC,"Sri Ramakrishna Inst of Tech (Aut), Pachapalayam, Coimbatore DT 641010",Electronics and Communication Engg
19784,203848,172,31756,BC,2736,EC,OC,"Dr. N G P Inst of Tech, Kalapatti Road, Coimbatore DT 641035",Electronics and Communication Engg
19785,330091,172,31758,BC,4669,CS,OC,"Thamirabharani Engg Clge, Chathirampudukulam Village, Thatchanallur, Tirunelveli DT 625358",Computer Science and Engg
19786,245821,172,31760,MBC,2727,AL,OC,"Sri Shakthi Institute of Engg and Tech (Aut), L&T Bye-Pass, Venkitapuram Post, Coimbatore DT 641062",Agricultural and Irrigation Engg (SS)
19787,269807,172,31761,BC,4962,AD,BC,"National Engg Clge (Aut), Kovilpatti, Thoothukudi DT 628503",Artificial Intelligence and Data Science
19788,328579,172,31762,BC,2607,CB,OC,"K S Rangasamy Clge of Tech (Aut), Tiruchengode, Namakkal DT 637215",Computer Science and Business System
19789,393859,172,31763,BC,1309,AD,BC,"Meenakshi Sundararajan Engg Clge, Kodambakkam, CHN 600024",Artificial Intelligence and Data Science
19790,271067,172,31764,BC,5910,EC,OC,"P S N A Colllege of Engg and Tech, Dindigul DT 624622",Electronics and Communication Engg
19791,226874,172,31765,BC,1210,EC,OC,"Panimalar Engg Clge, Nazarethpet, Poonamallee, CHN 602103",Electronics and Communication Engg
19792,303192,172,31766,MBC,2706,CS,MBC,"Dr. Mahalingam Clg of Engg and Tech (Aut), Mackinaickenpatti Post, Pollachi TK, Coimbatore DT",Computer Science and Engg
19793,323233,172,31767,BC,3806,AD,OC,"E G S Pillay Engg Clge (Aut), Nagapattinam DT 611002",Artificial Intelligence and Data Science
19794,251812,172,31768,OC,2726,EC,OC,"SNS Clge of Tech (Aut), Kalappatti Post, Coimbatore DT 641035",Electronics and Communication Engg
19795,360687,172,31769,BC,4974,ME,OC,"Government Clg of Engg, Tirunelveli DT 627007",Mechanical Engg
19796,327041,172,31771,MBC,2736,AD,OC,"Dr. N G P Inst of Tech, Kalapatti Road, Coimbatore DT 641035",Artificial Intelligence and Data Science
19797,236243,172,31772,BC,1309,EC,BC,"Meenakshi Sundararajan Engg Clge, Kodambakkam, CHN 600024",Electronics and Communication Engg
19798,292842,172,31775,BC,2719,EE,BC,"Sri Ramakrishna Engg Clge (Aut), Vattamalaipalayam, Coimbatore DT 641022",Electrical and Electronics Engg
19799,284086,172,31776,BC,2736,CS,BC,"Dr. N G P Inst of Tech, Kalapatti Road, Coimbatore DT 641035",Computer Science and Engg
19800,310957,172,31779,MBC,2764,CS,MBC,"K P R Institute of Engg and Tech, Kollupalayam Village, Arasur Panchayat, Coimbatore DT 641407",Computer Science and Engg
19801,269234,172,31780,BC,2704,CS,OC,"Coimbatore Institute of Engg and Technolgoy (Aut), Narasipuram Post, Coimbatore DT 641109",Computer Science and Engg
19802,324744,172,31781,SCA,1315,IT,SCA,"Sri Sivasubramaniya Nadar Clg of Engg (Aut), Kalavakkam, Old Mahabalipuram Road (OMR), Kancheepuram",Information Tech
19803,223169,172,31782,MBC,2608,IT,OC,"M Kumarasamy Clg of Engg (Aut), Thalavapalayam, Karur DT 639113",Information Tech
19804,373847,172,31783,BC,5910,CB,OC,"P S N A Colllege of Engg and Tech, Dindigul DT 624622",Computer Science and Business System
19805,274260,172,31785,MBC,2006,TT,OC,"PSG Clge of Tech (Aut), Peelamedu, Coimbatore DT 641004",TEXTILE Tech (SS)
19806,270243,172,31786,SC,5901,EE,SC,"Alagappa Chettair Government Clg of Engg and Tech (Aut), Karaikudi, Sivagangai DT 630004",Electrical and Electronics Engg
19807,241551,172,31787,BC,5901,ME,OC,"Alagappa Chettair Government Clg of Engg and Tech (Aut), Karaikudi, Sivagangai DT 630004",Mechanical Engg
19808,252553,172,31794,MBC,2706,IT,MBC,"Dr. Mahalingam Clg of Engg and Tech (Aut), Mackinaickenpatti Post, Pollachi TK, Coimbatore DT",Information Tech
19809,387736,172,31795,BC,4934,BM,OC,"Holy Cross Engg Clge, Vagaikulam, Sri Mulakarai, Srivaikuntam, Thoothukudi DT 628851",Bio­ Medical Engg
19810,319437,172,31799,BC,2622,CS,BC,"V S B Engg Clge, Kovai Road, Karur DT 639111",Computer Science and Engg
19811,269992,172,31801,BC,4678,CS,OC,"Ramco Inst of Tech, North venganallur Village, Krishnapuram Panchayat, Rajapalayam, Virudhunagar DT 626117",Computer Science and Engg
19812,220302,172,31803,BC,4971,IT,OC,"St. Xavier Catholic Clg of Engg, Chunkankadai, Nagercoil, Kanyakumari DT 629807",Information Tech
19813,306113,172,31804,BC,1122,CS,OC,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engg Clge, Avadi-Alamathi Road, CHN 600 062",Computer Science and Engg
19814,248398,172,31805,BC,2702,ME,OC,"Bannari Amman Inst of Tech (Aut), Sathyamanagalam, Erode DT 638401",Mechanical Engg
19815,356836,172,31806,BC,1408,CS,OC,"I F E T Clg of Engg (Aut), Gangarampalayam, Villupuram DT 605108",Computer Science and Engg
19816,284668,172,31807,MBC,3819,CS,MBC,"Saranathan Clg of Engg, Panjappur, Tiruchirappalli DT 620012",Computer Science and Engg
19817,316522,172,31809,MBC,3011,EC,OC,"University Clg of Engg,BIT Campus,Anna university ,Tiruchirappalli DT 620024",Electronics and Communication Engg
19818,213140,172,31811,SC,1450,IT,SC,"Loyola-ICAM Clg of Engg and Tech, Loyola Clge Campus, Nungambakkam, CHN 600034",Information Tech
19819,332331,172,31812,OC,1419,IC,OC,"Sri Sairam Enginering Clge, West Tambaram, CHN 600044",Instrumentation and Control Engg
19820,213809,172,31813,BC,2718,ME,BC,"Sri Krishna Clge of Enginering and Tech (Aut), Kuniamuthur, Coimbatore DT 641008",Mechanical Engg
19821,244217,172,31815,BC,2611,IT,OC,"Paavai Engg Clge (Aut), NH-7, Pachal Post, Namakkal DT 637018",Information Tech
19822,200423,172,31816,BC,1210,CS,BC,"Panimalar Engg Clge, Nazarethpet, Poonamallee, CHN 602103",Computer Science and Engg
19823,346005,172,31817,BC,2357,CS,OC,"V S B Clg of Engg Technical Campus, Ealur Pirivu, Solavampalayam Post, Coimbatore DT 642109",Computer Science and Engg
19824,324029,172,31818,BC,2727,EC,OC,"Sri Shakthi Institute of Engg and Tech (Aut), L&T Bye-Pass, Venkitapuram Post, Coimbatore DT 641062",Electronics and Communication Engg
19825,323143,172,31821,BC,4944,AD,OC,"Arunachala Clg of Engg for Women, Thanka Gardens, Manavilai, Vellichanthai, Nagercoil, Kanyakumari DT 629203",Artificial Intelligence and Data Science
19826,336102,172,31824,BC,1210,AD,BC,"Panimalar Engg Clge, Nazarethpet, Poonamallee, CHN 602103",Artificial Intelligence and Data Science
19827,255294,172,31825,BC,4023,CS,BC,"University Clg of Engg, Nagercoil, Nagercoil Industrial Estate, Konam, Kanyakumari DT 629004",Computer Science and Engg
19828,213680,172,31826,BC,5910,IT,BC,"P S N A Colllege of Engg and Tech, Dindigul DT 624622",Information Tech
19829,317820,172,31827,MBC,1149,AD,MBC,"St. Josephs Inst of Tech, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), CHN 600119",Artificial Intelligence and Data Science
19830,316834,172,31828,SC,1450,CS,SC,"Loyola-ICAM Clg of Engg and Tech, Loyola Clge Campus, Nungambakkam, CHN 600034",Computer Science and Engg
19831,273167,172,31829,BC,1210,CS,BC,"Panimalar Engg Clge, Nazarethpet, Poonamallee, CHN 602103",Computer Science and Engg
19832,382490,172,31830,MBC,3425,CS,OC,"C K Clg of Engg and Tech, Chellangkuppam, Cuddalore DT 607003",Computer Science and Engg
19833,329320,172,31831,BC,1419,ME,OC,"Sri Sairam Enginering Clge, West Tambaram, CHN 600044",Mechanical Engg
19834,226651,172,31832,BC,2740,AE,OC,"Hindustan Inst of Tech, Othakkalmandapam, Coimbatore DT 641032",Aeronautical Engg
19835,295248,172,31834,BC,2725,EC,OC,"Sri Ramakrishna Inst of Tech (Aut), Pachapalayam, Coimbatore DT 641010",Electronics and Communication Engg
19836,234111,172,31835,BC,1311,CS,BC,"K C G Clge of Tech, Karappakkam, CHN 600096",Computer Science and Engg
19837,267949,172,31837,SC,1120,CS,SC,"Velammal Engg Clge (Aut), Ambattur-Redhills Road, CHN 600066",Computer Science and Engg
19838,290519,172,31841,BC,5910,CB,OC,"P S N A Colllege of Engg and Tech, Dindigul DT 624622",Computer Science and Business System
19839,253736,172,31843,BC,1120,EC,OC,"Velammal Engg Clge (Aut), Ambattur-Redhills Road, CHN 600066",Electronics and Communication Engg
19840,276101,172,31846,BC,2719,EE,BC,"Sri Ramakrishna Engg Clge (Aut), Vattamalaipalayam, Coimbatore DT 641022",Electrical and Electronics Engg
19841,347791,172,31847,SC,2603,CS,SC,"Government Clg of Engg (Aut), Bargur, Krishnagiri DT 635104",Computer Science and Engg
19842,225889,172,31848,BCM,1149,AD,BCM,"St. Josephs Inst of Tech, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), CHN 600119",Artificial Intelligence and Data Science
19843,260429,172,31855,BC,3464,EC,OC,"Government Clg of Engg, Gandarvakottai Road, Sengipatti, Thanjavur DT 613402",Electronics and Communication Engg
19844,277842,172,31856,BC,2711,MZ,OC,"Kongu Engg Clge (Aut), Perundurai, Erode DT 638052",Metallurgical Engg. (SS)
19845,216511,172,31857,BC,4023,CS,BC,"University Clg of Engg, Nagercoil, Nagercoil Industrial Estate, Konam, Kanyakumari DT 629004",Computer Science and Engg
19846,239902,172,31862,BC,2718,ME,BC,"Sri Krishna Clge of Enginering and Tech (Aut), Kuniamuthur, Coimbatore DT 641008",Mechanical Engg
19847,212797,172,31863,OC,1310,CS,OC,"Misrimal Navajee Munoth Jain Engg Clge, Rajiv Gandhi Salai (OMR), Thorappakkam, CHN 600096",Computer Science and Engg
19848,397166,172,31865,BC,2706,EC,BC,"Dr. Mahalingam Clg of Engg and Tech (Aut), Mackinaickenpatti Post, Pollachi TK, Coimbatore DT",Electronics and Communication Engg
19849,277009,172,31867,MBC,4971,CS,MBC,"St. Xavier Catholic Clg of Engg, Chunkankadai, Nagercoil, Kanyakumari DT 629807",Computer Science and Engg
19850,247258,172,31870,BC,2615,ME,BC,"Government Clg of Engg (Aut), Karuppur, Salem DT 636011",Mechanical Engg
19851,325578,172,31874,BC,2718,ME,BC,"Sri Krishna Clge of Enginering and Tech (Aut), Kuniamuthur, Coimbatore DT 641008",Mechanical Engg
19852,322145,172,31875,BC,1210,AD,BC,"Panimalar Engg Clge, Nazarethpet, Poonamallee, CHN 602103",Artificial Intelligence and Data Science
19853,220329,172,31876,BC,2723,CS,BC,"Velalar Clg of Engg and Tech (Aut), Thindal Post, Erode DT 638009",Computer Science and Engg
19854,250252,172,31877,BC,1122,CH,OC,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engg Clge, Avadi-Alamathi Road, CHN 600 062",Chemical Engg
19855,363077,172,31882,MBC,3801,IT,OC,"A V C Clg of Engg, Mannampandal Post, Mayiladuthurai, Nagapattinam DT 609305",Information Tech
19856,248245,172,31883,MBC,3829,IT,OC,"M.A.M. Clg of Engg and Tech, Tiruchirappalli-CHN Trunk Road, Siruganur, Tiruchirappalli DT 621105",Information Tech
19857,284818,172,31884,MBC,1408,EC,OC,"I F E T Clg of Engg (Aut), Gangarampalayam, Villupuram DT 605108",Electronics and Communication Engg
19858,339715,172,31885,BC,4944,AD,OC,"Arunachala Clg of Engg for Women, Thanka Gardens, Manavilai, Vellichanthai, Nagercoil, Kanyakumari DT 629203",Artificial Intelligence and Data Science
19859,237405,172,31888,BC,1317,EE,OC,"St. Josephâ\[Euro](TM)s Clg of Engg, Old Mahabalipuram Road (OMR), CHN 600 119",Electrical and Electronics Engg
19860,212554,172,31890,OC,1149,EE,OC,"St. Josephs Inst of Tech, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), CHN 600119",Electrical and Electronics Engg
19861,339267,172,31891,BC,4,RP,BC,"Anna Univ - MIT Campus, Chrompet, Tambaram TK, Kancheepuram DT 600 044",Rubber and Plastic Tech.
19862,324207,172,31892,BC,4955,IT,OC,"Francis Xavier Engg Clge, Vannarpettai, Tirunelveli DT 627003",Information Tech
19863,289254,172,31893,BCM,3841,AD,OC,"C.A.R.E Group of Institutions, Thayanoor Village, Thayanoor Village, Kuttappatti, Srirangam TK, Tiruchirappalli DT 620009",Artificial Intelligence and Data Science
19864,308147,172,31895,BCM,4960,EE,BCM,"Mepco Schlenk Engg Clge (Aut), Sivakasi, Virudhunagar DT 626005",Electrical and Electronics Engg
19865,333156,172,31896,BC,2727,IT,OC,"Sri Shakthi Institute of Engg and Tech (Aut), L&T Bye-Pass, Venkitapuram Post, Coimbatore DT 641062",Information Tech
19866,212366,172,31897,MBC,2005,CE,MBC,"Government Clge of Tech (Aut), Thadagam Road, Coimbatore DT 641013",Civil Engg
19867,218654,172,31900,BC,3819,CB,OC,"Saranathan Clg of Engg, Panjappur, Tiruchirappalli DT 620012",Computer Science and Business System
19868,230015,172,31902,SC,5901,EE,SC,"Alagappa Chettair Government Clg of Engg and Tech (Aut), Karaikudi, Sivagangai DT 630004",Electrical and Electronics Engg
19869,288869,172,31903,MBC,4960,EC,MBC,"Mepco Schlenk Engg Clge (Aut), Sivakasi, Virudhunagar DT 626005",Electronics and Communication Engg
19870,240217,172,31906,MBC,1013,CS,MBC,"University Clg of Engg, Villupuram, Kakuppam, Villupuram DT 605103",Computer Science and Engg
19871,280926,172,31909,MBC,2718,ME,MBC,"Sri Krishna Clge of Enginering and Tech (Aut), Kuniamuthur, Coimbatore DT 641008",Mechanical Engg
19872,250784,172,31911,SC,1422,CS,SC,"SRM Valliammai Engg Clge (Aut), Kattankulathur, CHN 603203",Computer Science and Engg
19873,265049,172,31912,MBC,1210,IT,MBC,"Panimalar Engg Clge, Nazarethpet, Poonamallee, CHN 602103",Information Tech
19874,231326,172,31915,BC,4955,EC,OC,"Francis Xavier Engg Clge, Vannarpettai, Tirunelveli DT 627003",Electronics and Communication Engg
19875,376744,172,31918,OC,1216,CI,OC,"Saveetha Engg Clge (Aut), Thandalam, Sriperumpudur TK, Kancheepuram DT 602105",COMPUTER SCIENCE AND Engg (INTERNET OF THINGS)
19876,324377,172,31920,BC,2702,ME,OC,"Bannari Amman Inst of Tech (Aut), Sathyamanagalam, Erode DT 638401",Mechanical Engg
19877,275011,172,31924,BC,2608,IT,OC,"M Kumarasamy Clg of Engg (Aut), Thalavapalayam, Karur DT 639113",Information Tech
19878,262887,172,31925,BC,1324,SC,BC,"Sri Sai Ram Inst of Tech, West Tambaram, CHN 600044",Computer Science and Engg (Internet of Things and Cyber Security including Block Chain Tech)
19879,306037,172,31927,MBC,4023,IT,OC,"University Clg of Engg, Nagercoil, Nagercoil Industrial Estate, Konam, Kanyakumari DT 629004",Information Tech
19880,237411,172,31930,BC,1419,EE,BC,"Sri Sairam Enginering Clge, West Tambaram, CHN 600044",Electrical and Electronics Engg
19881,204832,172,31931,BC,1324,AD,BC,"Sri Sai Ram Inst of Tech, West Tambaram, CHN 600044",Artificial Intelligence and Data Science
19882,343772,172,31933,BC,2712,CE,BC,"Kumaraguru Clge of Tech (Aut), Chinnavedampatti Post, Coimbatore DT 641006",Civil Engg
19883,298675,172,31934,BC,3806,CS,OC,"E G S Pillay Engg Clge (Aut), Nagapattinam DT 611002",Computer Science and Engg
19884,366285,172,31935,BC,2704,IT,BC,"Coimbatore Institute of Engg and Technolgoy (Aut), Narasipuram Post, Coimbatore DT 641109",Information Tech
19885,214765,172,31936,BC,2702,BT,BC,"Bannari Amman Inst of Tech (Aut), Sathyamanagalam, Erode DT 638401",Bio Tech
19886,207637,172,31940,BC,2719,EE,BC,"Sri Ramakrishna Engg Clge (Aut), Vattamalaipalayam, Coimbatore DT 641022",Electrical and Electronics Engg
19887,205238,172,31944,BC,2750,AG,OC,"KIT-Kalaignar Karunanidhi Inst of Tech (Aut), Kannampalayam, Coimbatore DT 641402",Agriculture Engg
19888,409827,172,31945,BC,1118,IT,OC,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engg Clge (Aut), Avadi-Alamathi Road, CHN 600 062",Information Tech
19889,238669,172,31948,BC,1210,AD,BC,"Panimalar Engg Clge, Nazarethpet, Poonamallee, CHN 602103",Artificial Intelligence and Data Science
19890,265904,172,31949,MBC,2719,EC,MBC,"Sri Ramakrishna Engg Clge (Aut), Vattamalaipalayam, Coimbatore DT 641022",Electronics and Communication Engg
19891,273673,172,31950,BC,4971,EC,OC,"St. Xavier Catholic Clg of Engg, Chunkankadai, Nagercoil, Kanyakumari DT 629807",Electronics and Communication Engg
19892,321892,172,31952,MBC,2710,AD,MBC,"Karpagam Clg of Engg (Aut), Othakkalmandapam, Coimbatore DT 641032",Artificial Intelligence and Data Science
19893,239917,172,31953,BC,1120,CS,BC,"Velammal Engg Clge (Aut), Ambattur-Redhills Road, CHN 600066",Computer Science and Engg
19894,323450,172,31954,BC,2608,IT,OC,"M Kumarasamy Clg of Engg (Aut), Thalavapalayam, Karur DT 639113",Information Tech
19895,345925,172,31956,BC,1210,EC,OC,"Panimalar Engg Clge, Nazarethpet, Poonamallee, CHN 602103",Electronics and Communication Engg
19896,259125,172,31957,BC,5901,CE,BC,"Alagappa Chettair Government Clg of Engg and Tech (Aut), Karaikudi, Sivagangai DT 630004",Civil Engg
19897,332997,172,31958,MBC,2718,MZ,MBC,"Sri Krishna Clge of Enginering and Tech (Aut), Kuniamuthur, Coimbatore DT 641008",Metallurgical Engg. (SS)
19898,204481,172,31959,BC,3819,AM,OC,"Saranathan Clg of Engg, Panjappur, Tiruchirappalli DT 620012",Computer Science and Engg (AI and Machine Learning)
19899,261529,172,31960,MBC,2,PP,MBC,"Anna Univ - ACT Campus, Sardar Patel Road, Guindy, CHN 600 025",Petroleum Engg and Tech (SS)
19900,271330,172,31961,OC,1140,EC,OC,"Jeppiaar Inst of Tech, Kunnam Village, Sriperumpudur TK, Kancheepuram DT 631604",Electronics and Communication Engg
19901,364082,172,31965,BC,1409,CS,OC,"Karpagavinayaga Clg of Engg and Tech, Palayanoor Post, Maduranthagam TK, Kancheepuram DT 603308",Computer Science and Engg
19902,210277,172,31966,BC,1516,EE,OC,"Thanthai Periyar Government Inst of Tech , Bagayam, Vellore DT 632002",Electrical and Electronics Engg
19903,237054,172,31968,BC,1015,CS,OC,"University Clg of Engg, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai DT 632326",Computer Science and Engg
19904,275462,172,31969,MBC,1419,EC,MBC,"Sri Sairam Enginering Clge, West Tambaram, CHN 600044",Electronics and Communication Engg
19905,294379,172,31971,MBC,2,CR,MBC,"Anna Univ - ACT Campus, Sardar Patel Road, Guindy, CHN 600 025",Ceramic Tech (SS)
19906,259663,172,31978,BC,4962,IT,BC,"National Engg Clge (Aut), Kovilpatti, Thoothukudi DT 628503",Information Tech
19907,214475,172,31980,MBC,3011,EC,OC,"University Clg of Engg,BIT Campus,Anna university ,Tiruchirappalli DT 620024",Electronics and Communication Engg
19908,354181,172,31981,MBC,1210,AD,MBC,"Panimalar Engg Clge, Nazarethpet, Poonamallee, CHN 602103",Artificial Intelligence and Data Science
19909,252590,172,31982,MBC,1311,AD,MBC,"K C G Clge of Tech, Karappakkam, CHN 600096",Artificial Intelligence and Data Science
19910,397229,172,31983,BC,5910,IT,BC,"P S N A Colllege of Engg and Tech, Dindigul DT 624622",Information Tech
19911,209153,172,31984,BC,2706,EE,OC,"Dr. Mahalingam Clg of Engg and Tech (Aut), Mackinaickenpatti Post, Pollachi TK, Coimbatore DT",Electrical and Electronics Engg
19912,315951,172,31988,BC,1324,EC,BC,"Sri Sai Ram Inst of Tech, West Tambaram, CHN 600044",Electronics and Communication Engg
19913,335571,172,31989,BC,2707,IT,OC,"Erode Sengunthar Engg Clge (Aut), Thudupathi Post, Erode DT 638057",Information Tech
19914,308613,172,31991,BC,3021,CS,OC,"University Clg of Engg, Pattukkottai, ECR Road, Rajamadam, Pattukkottai TK, Thanjavur DT 614701",Computer Science and Engg
19915,283049,172,31993,BCM,3846,CS,OC,"Mother Terasa Clg of Engg and Tech, Mettusalai Post and TK, Pudukkottai DT 622102",Computer Science and Engg
19916,347446,172,31994,BCM,1301,IT,OC,"Mohamed Sathak A J Clg of Engg, Old Mahabalipuram Road (OMR), Egattur, Kancheepuram DT 603103",Information Tech
19917,263170,172,31995,SC,2007,CE,SC,"Coimbatore Inst of Tech (Aut), Civil Aerodrome Post, Coimbatore DT 641014",Civil Engg
19918,371097,172,31996,MBC,1432,AD,MBC,"Rajalakshmi Inst of Tech, Irulapalayam, Kuthampakkam Post, Kancheepuram DT 602107",Artificial Intelligence and Data Science
19919,259328,172,31997,BC,2622,IT,OC,"V S B Engg Clge, Kovai Road, Karur DT 639111",Information Tech
19920,310775,172,31999,MBC,3011,EC,OC,"University Clg of Engg,BIT Campus,Anna university ,Tiruchirappalli DT 620024",Electronics and Communication Engg
19921,256836,172,32000,BC,2764,EE,OC,"K P R Institute of Engg and Tech, Kollupalayam Village, Arasur Panchayat, Coimbatore DT 641407",Electrical and Electronics Engg
